id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
301240,KRCP,small_airport,"Rooks County Regional Airport",39.346592,-99.304649,1998,NA,"United States",US,Kansas,US-KS,KS,Stockton,0,KRCP,,RCP,https://rookscounty.net/airport-information,https://en.wikipedia.org/wiki/Rooks_County_Regional_Airport,,50,2021-06-10T01:07:44+00:00
9495,2KS8,small_airport,"Vonada Airport",39.11669921875,-98.40029907226562,1629,NA,"United States",US,Kansas,US-KS,KS,"Sylvan Grove",0,2KS8,,2KS8,,,,50,2008-06-13T14:30:04+00:00
345353,64KS,small_airport,"Minnow Creek Airport",38.976543,-98.47143,1493,NA,"United States",US,Kansas,US-KS,KS,"Sylvan Grove",0,64KS,,64KS,,,,50,2021-06-10T10:40:27+00:00
24671,SN95,small_airport,"Roberts Air Field",37.977500915527344,-98.4041976928711,1765,NA,"United States",US,Kansas,US-KS,KS,Sylvia,0,SN95,,SN95,,,,50,2008-06-13T14:30:04+00:00
18711,K3K3,small_airport,"Syracuse Hamilton County Municipal Airport",37.99169921875,-101.74600219726562,3322,NA,"United States",US,Kansas,US-KS,KS,Syracuse,0,K3K3,,3K3,,,,50,2008-06-13T14:30:04+00:00
322184,55KS,small_airport,"Ringneck Ranch Airport",39.300435,-98.45835,1586,NA,"United States",US,Kansas,US-KS,KS,Tipton,0,55KS,,55KS,,,,50,2017-02-17T15:56:46+00:00
7716,11KS,closed,"Sheller's Airport",39.116695,-95.148904,1090,NA,"United States",US,Kansas,US-KS,KS,Tonganoxie,0,,,,,,11KS,50,2017-08-26T22:46:13+00:00
9496,2KS9,small_airport,"Starshire Farm Airport",38.900001525878906,-95.58360290527344,990,NA,"United States",US,Kansas,US-KS,KS,Topeka,0,2KS9,,2KS9,,,,50,2008-06-13T14:30:04+00:00
10050,33KS,small_airport,"Buena Terra Airpark",39.152361,-95.610065,950,NA,"United States",US,Kansas,US-KS,KS,Topeka,0,33KS,,33KS,,,,50,2022-11-02T16:24:57+00:00
10540,3KS1,closed,"Mesa Verde Airport",39.155602,-95.743301,1080,NA,"United States",US,Kansas,US-KS,KS,Topeka,0,,,,,,3KS1,50,2021-09-21T01:59:22+00:00
15282,90KS,small_airport,"Sunset Strip Airpark",38.982238,-95.593667,1075,NA,"United States",US,Kansas,US-KS,KS,Topeka,0,90KS,,90KS,,,,50,2021-03-03T13:26:54+00:00
12822,61KS,small_airport,"Masters Field",39.7588996887207,-95.0958023071289,1120,NA,"United States",US,Kansas,US-KS,KS,Troy,0,61KS,,61KS,,,,50,2008-06-13T14:30:04+00:00
10541,3KS3,small_airport,"Rogers Airport",37.40272,-97.194278,1210,NA,"United States",US,Kansas,US-KS,KS,Udall,0,3KS3,,3KS3,,,,50,2021-02-18T18:07:48+00:00
351250,US-6339,small_airport,"Leverton Airport",37.393907,-97.151485,1251,NA,"United States",US,Kansas,US-KS,KS,Udall,0,0KS2,,0KS2,,,,50,2022-01-06T00:40:49+00:00
10542,3KS4,small_airport,"Eveleigh Farms Airport",37.767848,-101.434579,3207,NA,"United States",US,Kansas,US-KS,KS,Ulysses,0,3KS4,,3KS4,,,,50,2022-09-29T14:16:12+00:00
14986,8KS0,small_airport,"Morgan Farms Airport",37.813242,-101.465043,3190,NA,"United States",US,Kansas,US-KS,KS,Ulysses,0,8KS0,,8KS0,,,,50,2022-09-29T14:15:30+00:00
21295,KULS,small_airport,"Ulysses Airport",37.60400009,-101.3740005,3071,NA,"United States",US,Kansas,US-KS,KS,Ulysses,0,KULS,,ULS,,,,50,2010-01-23T11:29:33+00:00
10545,3KS7,small_airport,"Berwick Airport",37.828227,-97.349296,1400,NA,"United States",US,Kansas,US-KS,KS,"Valley Center",0,3KS7,,3KS7,,,,50,2022-10-27T15:49:16+00:00
11162,46KS,small_airport,"Hidden Valley Airport",37.831699,-97.363098,1345,NA,"United States",US,Kansas,US-KS,KS,"Valley Center",0,46KS,,46KS,,,"Miles Airport",50,2022-10-27T15:49:26+00:00
24645,SN68,small_airport,"Lil Bird Airport",37.878817,-97.309041,1456,NA,"United States",US,Kansas,US-KS,KS,"Valley Center",0,SN68,,SN68,,,,50,2022-10-27T15:50:16+00:00
504627,US-7290,small_airport,"Harrison Airport",37.86593,-97.37598,1386,NA,"United States",US,Kansas,US-KS,KS,"Valley Center",0,,,,,,,50,2022-11-02T13:13:17+00:00
504628,US-7291,small_airport,"Fiscus Airport",37.87944,-97.30637,1460,NA,"United States",US,Kansas,US-KS,KS,"Valley Center",0,,,,,,,50,2022-11-02T13:50:18+00:00
334350,4KS9,small_airport,"Dinkel Airport",38.83395,-99.062875,1900,NA,"United States",US,Kansas,US-KS,KS,Victoria,0,4KS9,,4KS9,,,,50,2020-06-07T16:21:53+00:00
324941,US-0658,small_airport,"Weiss Acres Airport",37.524327,-97.603186,1302,NA,"United States",US,Kansas,US-KS,KS,Viola,0,24KS,,24KS,,,,50,2017-09-14T07:22:02+00:00
18366,K0H1,small_airport,"Trego WaKeeney Airport",39.004501,-99.892899,2435,NA,"United States",US,Kansas,US-KS,KS,WaKeeney,0,,,0H1,https://www.tregocountyks.com/2148/Airport,,7KS1,50,2020-12-22T16:55:44+00:00
14601,83KS,small_airport,"Miller Aeroplane Field",39.23529815673828,-96.29969787597656,1020,NA,"United States",US,Kansas,US-KS,KS,Wamego,0,83KS,,83KS,,,,50,2008-06-13T14:30:04+00:00
20249,KK38,small_airport,"Washington County Memorial Airport",39.73350143,-97.04769897,1435,NA,"United States",US,Kansas,US-KS,KS,Washington,0,KK38,,K38,,,,50,2010-01-23T11:29:10+00:00
7032,09KS,small_airport,"Coffman Airport",38.707000732421875,-95.13829803466797,970,NA,"United States",US,Kansas,US-KS,KS,Wellsville,0,09KS,,09KS,,,,50,2008-06-13T14:30:04+00:00
11489,4KS1,small_airport,"Amar Farms Airport",38.685298919677734,-95.03299713134766,1020,NA,"United States",US,Kansas,US-KS,KS,Wellsville,0,4KS1,,4KS1,,,,50,2008-06-13T14:30:04+00:00
12002,54KS,small_airport,"Michael Airport",38.802799224853516,-95.11270141601562,1020,NA,"United States",US,Kansas,US-KS,KS,Wellsville,0,54KS,,54KS,,,,50,2008-06-13T14:30:04+00:00
15770,9KS1,small_airport,"Hartland Airport",38.6594444,-95.0922222,993,NA,"United States",US,Kansas,US-KS,KS,Wellsville,0,9KS1,,9KS1,,,,50,2009-12-15T13:56:11+00:00
24661,SN85,small_airport,"Fox Fire Airport",38.73360061645508,-95.10220336914062,1058,NA,"United States",US,Kansas,US-KS,KS,Wellsville,0,SN85,,SN85,,,,50,2008-06-13T14:30:04+00:00
324925,US-0656,small_airport,"McMaster Gliderport",37.761289,-97.177341,1403,NA,"United States",US,Kansas,US-KS,KS,Wichita,0,29KS,,29KS,,,,50,2022-10-27T15:41:52+00:00
13651,70K,small_airport,"Maize Airport",37.76559829711914,-97.43589782714844,1336,NA,"United States",US,Kansas,US-KS,KS,Wichita/Maize/,0,70K,,70K,,,,50,2008-06-13T14:30:04+00:00
10922,40KS,small_airport,"Chanay Airport",38.540000915527344,-95.45079803466797,1110,NA,"United States",US,Kansas,US-KS,KS,Williamsburg,0,40KS,,40KS,,,,50,2008-06-13T14:30:04+00:00
14995,8KS9,small_airport,"The Wilderness Airport",38.44449996948242,-95.42530059814453,1050,NA,"United States",US,Kansas,US-KS,KS,Williamsburg,0,8KS9,,8KS9,,,,50,2008-06-13T14:30:04+00:00
13689,71KS,small_airport,"Stonehenge Airport",39.10419845581055,-95.29609680175781,1030,NA,"United States",US,Kansas,US-KS,KS,Williamstown,0,71KS,,71KS,,,,50,2008-06-13T14:30:04+00:00
13933,77KS,closed,"Abel Ranch Airport",37.3675,-96.878402,1320,NA,"United States",US,Kansas,US-KS,KS,Wilmont,0,,,,,,77KS,50,2017-04-28T20:19:52+00:00
9492,2KS3,small_airport,"Wilson Airport",38.83810043334961,-98.48560333251953,1727,NA,"United States",US,Kansas,US-KS,KS,Wilson,0,2KS3,,2KS3,,,,50,2008-06-13T14:30:04+00:00
14681,85KS,small_airport,"Sanders Airport",39.30099868774414,-95.2145004272461,1070,NA,"United States",US,Kansas,US-KS,KS,Winchester,0,85KS,,85KS,,,,50,2008-06-13T14:30:04+00:00
324921,US-0655,small_airport,"Davis Field",37.255011,-96.960372,1212,NA,"United States",US,Kansas,US-KS,KS,Winfield,0,,,11KS,,,"2KS4, 00FD",50,2022-08-15T02:32:25+00:00
347720,US-5178,small_airport,"Rhodes Airfield",37.184614,-96.886278,1320,NA,"United States",US,Kansas,US-KS,KS,Winfield,0,4KS4,,4KS4,,,,50,2021-09-19T00:14:46+00:00
10332,39KS,closed,"Rolling Meadows Airport",38.786098,-95.307503,1050,NA,"United States",US,Kansas,US-KS,KS,Worden,0,,,,,,39KS,50,2019-04-27T10:38:35+00:00
12438,5KS7,heliport,"Anthony Hospital Heliport",37.155601501464844,-98.01730346679688,1340,NA,"United States",US,Kansas,US-KS,KS,Anthony,0,5KS7,,5KS7,,,,25,2008-06-13T14:30:04+00:00
13324,6KS0,heliport,"Republic County Hospital Heliport",39.81779861450195,-97.63729858398438,1470,NA,"United States",US,Kansas,US-KS,KS,Belleville,0,6KS0,,6KS0,,,,25,2008-06-13T14:30:04+00:00
24590,SN11,heliport,"Caney Municipal Hospital Helicopter Pad Heliport",37.006500244140625,-95.93160247802734,755,NA,"United States",US,Kansas,US-KS,KS,Caney,0,SN11,,SN11,,,,25,2008-07-13T21:58:26+00:00
8141,19KS,heliport,"Schultz Field",37.619998931884766,-95.45860290527344,940,NA,"United States",US,Kansas,US-KS,KS,Chanute,0,19KS,,19KS,,,,25,2008-06-13T14:30:04+00:00
14827,89KS,heliport,"Neosho Memorial Regional Hospital Heliport",37.675021,-95.473876,988,NA,"United States",US,Kansas,US-KS,KS,Chanute,0,89KS,,89KS,,,,25,2021-10-15T17:00:32+00:00
15769,9KS0,heliport,"Coffeyville Regional Medical Center Heliport",37.04169845581055,-95.63909912109375,750,NA,"United States",US,Kansas,US-KS,KS,Coffeyville,0,9KS0,,9KS0,,,,25,2008-06-13T14:30:04+00:00
24633,SN56,closed,"Mercy Hospital Heliport",37.805511,-94.711365,905,NA,"United States",US,Kansas,US-KS,KS,"Fort Scott",0,,,,,,SN56,25,2019-03-16T20:27:24+00:00
12087,56KS,heliport,"Robinson Heliport",37.97719955444336,-100.84500122070312,3000,NA,"United States",US,Kansas,US-KS,KS,"Garden City",0,56KS,,56KS,,,,25,2008-06-13T14:30:04+00:00
24657,SN80,heliport,"Girard Medical Center Heliport",37.515524,-94.857835,995,NA,"United States",US,Kansas,US-KS,KS,Girard,0,SN80,,SN80,,,"Girard District Hospital Heliport",25,2021-10-04T10:37:34+00:00
24651,SN74,heliport,"Hays Medical Center Heliport",38.88029861450195,-99.29900360107422,2000,NA,"United States",US,Kansas,US-KS,KS,Hays,0,SN74,,SN74,,,,25,2008-06-13T14:30:04+00:00
6712,03KS,heliport,"Valley Grain Heliport",39.86470031738281,-95.26409912109375,1160,NA,"United States",US,Kansas,US-KS,KS,Highland,0,03KS,,03KS,,,,25,2008-06-13T14:30:04+00:00
7667,10KS,heliport,"University of Kansas Hospital Heliport",39.056277,-94.608892,958,NA,"United States",US,Kansas,US-KS,KS,"Kansas City",0,10KS,,10KS,,,"University of Kansas Medical Center Heliport",25,2013-12-08T14:34:05+00:00
13333,6KS9,heliport,"Providence Medical Center Heliport",39.1268997192,-94.7876968384,986,NA,"United States",US,Kansas,US-KS,KS,"Kansas City",0,6KS9,,6KS9,,,,25,2009-12-11T08:46:19+00:00
24656,SN79,heliport,"Municipal Office Building Heliport",39.11309814,-94.62609863,1026,NA,"United States",US,Kansas,US-KS,KS,"Kansas City",0,SN79,,SN79,,,,25,2010-01-23T11:29:43+00:00
24637,SN60,heliport,"Lcf Heliport",39.25,-94.90019989013672,760,NA,"United States",US,Kansas,US-KS,KS,Lansing,0,SN60,,SN60,,,,25,2008-06-13T14:30:04+00:00
6768,04KS,closed,"Robinson Industries Heliport",38.978901,-95.219704,835,NA,"United States",US,Kansas,US-KS,KS,Lawrence,0,,,,,,04KS,25,2023-01-14T22:11:21+00:00
24615,SN38,heliport,"Lawrence Memorial Hospital Heliport",38.97999954223633,-95.2489013671875,858,NA,"United States",US,Kansas,US-KS,KS,Lawrence,0,SN38,,SN38,,,,25,2008-06-13T14:30:04+00:00
24581,SN01,heliport,"Dwight Eisenhower Va Medical Center Heliport",39.282798767089844,-94.88800048828125,897,NA,"United States",US,Kansas,US-KS,KS,Leavenworth,0,SN01,,SN01,,,,25,2008-07-13T21:58:26+00:00
10544,3KS6,heliport,"St Mary Hospital Heliport",39.20180130004883,-96.60079956054688,1150,NA,"United States",US,Kansas,US-KS,KS,Manhattan,0,3KS6,,3KS6,,,,25,2008-06-13T14:30:04+00:00
24607,SN30,heliport,"Marysville Mediport Heliport",39.847801208496094,-96.63500213623047,1283,NA,"United States",US,Kansas,US-KS,KS,Marysville,0,SN30,,SN30,,,,25,2008-06-13T14:30:04+00:00
15771,9KS2,heliport,"Shawnee Mission Medical Center Heliport",38.99580001831055,-94.69110107421875,1030,NA,"United States",US,Kansas,US-KS,KS,Merriam,0,9KS2,,9KS2,,,,25,2008-06-13T14:30:04+00:00
24612,SN35,heliport,"Menorah Medical Park Heliport",38.91059875488281,-94.65019989013672,907,NA,"United States",US,Kansas,US-KS,KS,"Overland Park",0,SN35,,SN35,,,,25,2008-06-13T14:30:04+00:00
24631,SN54,heliport,"Overland Park Regional Medical Center Heliport",38.936905,-94.725906,961,NA,"United States",US,Kansas,US-KS,KS,"Overland Park",0,SN54,,SN54,,,,25,2015-03-17T11:46:57+00:00
24627,SN50,heliport,"Mt Carmel Medical Center Heliport",37.38029861450195,-94.6852035522461,915,NA,"United States",US,Kansas,US-KS,KS,Pittsburg,0,SN50,,SN50,,,,25,2008-06-13T14:30:04+00:00
24650,SN73,heliport,"Salina Regional Health Center Heliport",38.83110046386719,-97.61090087890625,1228,NA,"United States",US,Kansas,US-KS,KS,Salina,0,SN73,,SN73,,,,25,2008-06-13T14:30:04+00:00
7913,14SN,heliport,"Colmery-O'Neil Vamc Heliport",39.02640151977539,-95.72250366210938,950,NA,"United States",US,Kansas,US-KS,KS,Topeka,0,14SN,,14SN,,,,25,2008-06-13T14:30:04+00:00
8838,21KS,heliport,"University of Kansas Health System St Francis Heliport",39.056592,-95.695708,1114,NA,"United States",US,Kansas,US-KS,KS,Topeka,0,21KS,,21KS,,,"St Francis Hospital",25,2020-02-21T19:15:37+00:00
10539,3KS0,heliport,"Stormont-Vail Hospital Heliport",39.0525016784668,-95.69550323486328,920,NA,"United States",US,Kansas,US-KS,KS,Topeka,0,3KS0,,3KS0,,,,25,2008-06-13T14:30:04+00:00
9104,26KS,heliport,"St Lukes Hospital Heliport",37.27840042114258,-97.3936996459961,1236,NA,"United States",US,Kansas,US-KS,KS,Wellington,0,26KS,,26KS,,,,25,2008-06-13T14:30:04+00:00
6878,06KS,heliport,"Riverside Hospital Airlift Heliport",37.69580078125,-97.37249755859375,1332,NA,"United States",US,Kansas,US-KS,KS,Wichita,0,06KS,,06KS,,,,25,2008-06-13T14:30:04+00:00
8891,22KS,heliport,"St Francis Regional Medical Center Heliport",37.70000076293945,-97.33280181884766,1382,NA,"United States",US,Kansas,US-KS,KS,Wichita,0,22KS,,22KS,,,,25,2008-06-13T14:30:04+00:00
10094,34KS,heliport,"St Joseph Heliport",37.67169952392578,-97.29119873046875,1350,NA,"United States",US,Kansas,US-KS,KS,Wichita,0,34KS,,34KS,,,,25,2008-06-13T14:30:04+00:00
11261,48SN,heliport,"Lifeteam 20 Heliport",37.743402,-97.224197,1420,NA,"United States",US,Kansas,US-KS,KS,Wichita,0,48SN,,48SN,,,,25,2021-08-04T15:18:00+00:00
11491,4KS4,closed,"Police Heliport",37.6642,-97.348701,1290,NA,"United States",US,Kansas,US-KS,KS,Wichita,0,,,,,,4KS4,25,2021-09-21T01:44:48+00:00
14992,8KS6,heliport,"Wesley Medical Center Heliport",37.69559860229492,-97.29840087890625,1440,NA,"United States",US,Kansas,US-KS,KS,Wichita,0,8KS6,,8KS6,,,,25,2008-06-13T14:30:04+00:00
15772,9KS3,heliport,"Kake Helistop",37.71030044555664,-97.38839721679688,1330,NA,"United States",US,Kansas,US-KS,KS,Wichita,0,9KS3,,9KS3,,,,25,2008-06-13T14:30:04+00:00
24608,SN31,heliport,"William Newton Memorial Hospital Heliport",37.245201110839844,-96.98200225830078,1156,NA,"United States",US,Kansas,US-KS,KS,Winfield,0,SN31,,SN31,,,,25,2008-06-13T14:30:04+00:00
340931,US-3053,heliport,"Memorial Health System Helipad",38.92433,-97.20553,,NA,"United States",US,Kansas,US-KS,KS,Abilene,0,,,,,,,0,2021-02-09T09:36:13+00:00
340932,US-3054,closed,"Wright Airpark",38.90412,-97.21121,,NA,"United States",US,Kansas,US-KS,KS,Abilene,0,,,,,,,0,2021-02-09T09:38:25+00:00
504632,US-7294,closed,"Trabue Airport",37.63897,-97.09068,1315,NA,"United States",US,Kansas,US-KS,KS,Andover,0,,,,,,,0,2022-11-02T14:10:25+00:00
355066,US-6874,heliport,"South Central Kansas Medical Center Heliport",37.13378,-97.038508,1202,NA,"United States",US,Kansas,US-KS,KS,"Arkansas City",0,0KS3,,0KS3,,,,0,2022-06-20T10:47:37+00:00
504540,US-7262,closed,"Charden Farms Airport",37.08172,-96.95517,1234,NA,"United States",US,Kansas,US-KS,KS,"Arkansas City",0,,,,,,,0,2022-10-28T22:02:02+00:00
504541,US-7263,closed,"Marrs Field",37.07468,-96.968,1215,NA,"United States",US,Kansas,US-KS,KS,"Arkansas City",0,,,,,,,0,2022-10-28T22:05:59+00:00
504542,US-7264,closed,"Strother Airfield Number Two",37.04783,-97.15694,1238,NA,"United States",US,Kansas,US-KS,KS,"Arkansas City",0,,,,,,"Mid America Dragway",0,2022-10-28T22:10:09+00:00
348818,US-5523,closed,"Rollow Airport",37.64326,-95.44585,951,NA,"United States",US,Kansas,US-KS,KS,Chanute,0,,,,,,,0,2021-10-15T16:59:03+00:00
345800,92KS,heliport,"Cloud County Hospital Heliport",39.554583,-97.6605,1442,NA,"United States",US,Kansas,US-KS,KS,Concordia,0,92KS,,92KS,,,,0,2021-06-25T18:40:50+00:00
345801,US-4570,heliport,"Cloud County Health Center Heliport",39.566153,-97.672947,1443,NA,"United States",US,Kansas,US-KS,KS,Concordia,0,,,,,,,0,2021-06-25T19:14:12+00:00
352256,US-6417,heliport,"Newman Regional Health Heliport",38.410613,-96.195576,1164,NA,"United States",US,Kansas,US-KS,KS,Emporia,0,6KS1,,6KS1,,,,0,2022-02-02T17:05:55+00:00
341059,79KS,heliport,"Greenwood County Hospital Heliport",37.836203,-96.295261,1137,NA,"United States",US,Kansas,US-KS,KS,Eureka,0,79KS,,79KS,,,,0,2021-02-10T15:47:59+00:00
504554,US-7266,closed,"Heir Airport",37.69585,-96.06341,1066,NA,"United States",US,Kansas,US-KS,KS,"Fall River",0,,,,,,,0,2022-10-29T16:37:33+00:00
345502,1IN8,heliport,"Adderly's Pad Heliport",41.107243,-85.218056,847,NA,"United States",US,Kansas,US-KS,KS,"Fort Wayne",0,1IN8,,1IN8,,,,0,2021-06-18T15:01:13+00:00
351194,US-6323,closed,"Finney County Feedyard Airport",38.00768,-100.77386,2911,NA,"United States",US,Kansas,US-KS,KS,"Garden City",0,,,,,,,0,2022-01-03T18:21:16+00:00
351195,US-6324,heliport,"St Catherine Hospital Heliport",37.9702,-100.86776,2838,NA,"United States",US,Kansas,US-KS,KS,"Garden City",0,,,,,,,0,2022-01-03T18:23:14+00:00
504526,US-7256,closed,"Hovorka Airport",37.59723,-97.6606,,NA,"United States",US,Kansas,US-KS,KS,"Garden Plain",0,,,,,,,0,2022-10-28T11:34:48+00:00
504525,US-7255,closed,"Harport Landing Field",37.47483,-94.81658,970,NA,"United States",US,Kansas,US-KS,KS,Girard,0,,,,,,Harrport,0,2022-10-28T10:45:50+00:00
356072,US-7071,closed,"Tustin Airport",38.86667,-100.42958,2604,NA,"United States",US,Kansas,US-KS,KS,"Gove City",0,,,,,,,0,2022-08-09T10:54:14+00:00
338018,US-2173,closed,"Fairfax Municipal Airport",39.148056,-94.599722,741,NA,"United States",US,Kansas,US-KS,KS,"Kansas City",0,,,,,https://en.wikipedia.org/wiki/Fairfax_Municipal_Airport,"KCK, Fairfax Field, Sweeney Airport",0,2020-12-22T16:25:27+00:00
349690,US-5723,heliport,"Kansas Speedway Heliport",39.11832,-94.82556,997,NA,"United States",US,Kansas,US-KS,KS,"Kansas City",0,,,,,,,0,2021-11-12T15:18:37+00:00
505792,US-7442,closed,"Jeserick Airport",38.39164,-94.63482,1005,NA,"United States",US,Kansas,US-KS,KS,Lacygne,0,,,,,,,0,2022-12-28T13:50:07+00:00
338019,US-2174,closed,"Pollyet Airport",37.97984,-101.15359,,NA,"United States",US,Kansas,US-KS,KS,Lakin,0,,,,,,,0,2020-12-22T16:36:18+00:00
346564,US-4843,heliport,"St John Pavilion Heliport",39.281936,-94.902965,859,NA,"United States",US,Kansas,US-KS,KS,Leavenworth,0,1KS5,,1KS5,,,,0,2021-07-22T14:01:31+00:00
325410,US-0701,heliport,"Lindsborg Community Hospital Heliport",38.572594,-97.684213,1331,NA,"United States",US,Kansas,US-KS,KS,Lindsborg,0,37KS,,37KS,,,,0,2017-11-10T11:23:30+00:00
505793,US-7443,closed,"Hurt Airport",38.44307,-94.7047,1004,NA,"United States",US,Kansas,US-KS,KS,Louisburg,0,,,,,,,0,2022-12-28T13:51:40+00:00
356073,US-7072,closed,"Stevenson Airport",38.95001,-100.76708,2916,NA,"United States",US,Kansas,US-KS,KS,Oakley,0,,,,,,,0,2022-08-09T10:55:43+00:00
504634,US-7295,closed,"Shomin Airport",39.21615,-95.33716,1079,NA,"United States",US,Kansas,US-KS,KS,Oskaloosa,0,,,,,,,0,2022-11-02T16:52:11+00:00
338017,US-2172,closed,"Ashbaugh Airport",39.12973,-100.34458,2694,NA,"United States",US,Kansas,US-KS,KS,Park,0,,,,,,,0,2020-12-22T17:19:28+00:00
349054,US-5580,heliport,"Labette Health Heliport",37.32175,-95.26572,886,NA,"United States",US,Kansas,US-KS,KS,Parsons,0,,,,,,,0,2021-10-21T17:33:57+00:00
353045,7KS1,heliport,"Rooks County Health Center Heliport",39.247744,-99.297533,2156,NA,"United States",US,Kansas,US-KS,KS,Plainville,0,7KS1,,7KS1,,,,0,2022-02-26T22:17:31+00:00
46005,US-0092,heliport,"Rayl Heliport",38.45000076,-96.55670166,1250,NA,"United States",US,Kansas,US-KS,KS,"Strong City",0,,,,,,,0,2009-12-26T09:39:12+00:00
338016,US-2171,closed,"Lewis Airport",38.16825,-101.86758,,NA,"United States",US,Kansas,US-KS,KS,Syracuse,0,,,,,,,0,2020-12-22T15:22:38+00:00
504623,US-7287,closed,"Luther Airport",37.84348,-97.39067,1350,NA,"United States",US,Kansas,US-KS,KS,"Valley Center",0,,,,,,,0,2022-11-02T12:07:38+00:00
504624,US-7288,closed,"Calvert Airport",37.81862,-97.2954,1383,NA,"United States",US,Kansas,US-KS,KS,"Valley Center",0,,,,,,,0,2022-11-02T13:07:11+00:00
504626,US-7289,closed,"Heath Airport",37.83589,-97.43418,1356,NA,"United States",US,Kansas,US-KS,KS,"Valley Center",0,,,,,,,0,2022-11-02T13:12:07+00:00
338020,US-2175,closed,"Galloway Airport",39.08334,-99.86706,,NA,"United States",US,Kansas,US-KS,KS,WaKeeney,0,,,,,,,0,2020-12-22T16:39:30+00:00
352258,US-6418,heliport,"Via Christi St Teresa Heliport",37.72658,-97.513554,1357,NA,"United States",US,Kansas,US-KS,KS,Wichita,0,6KS3,,6KS3,,,,0,2022-02-02T17:14:46+00:00
